comune,provincia,type,min_per_m2_cents,max_per_m2_cents,period,basis,zones_used
LOCATE DI TRIULZI,MI,house,185000,225000,2025S2,zone_median,1
LOCATE DI TRIULZI,MI,villa,185000,225000,2025S2,zone_median,1
LOCATE DI TRIULZI,MI,commercial,145000,210000,2025S2,zone_median,1
MACHERIO,MI,apartment,180000,235000,2025S2,zone_median,1
MACHERIO,MI,house,185000,240000,2025S2,zone_median,1
MACHERIO,MI,villa,185000,240000,2025S2,zone_median,1
MACHERIO,MI,commercial,95000,140000,2025S2,zone_median,1
MAGENTA,MI,apartment,137500,187500,2025S2,zone_median,4
MAGENTA,MI,house,125000,165000,2025S2,zone_median,3
MAGENTA,MI,commercial,105000,147500,2025S2,zone_median,4
MAGENTA,MI,villa,125000,165000,2025S2,zone_median,3
MAGNAGO,MI,apartment,160000,205000,2025S2,zone_median,1
MAGNAGO,MI,house,155000,220000,2025S2,zone_median,1
MAGNAGO,MI,villa,155000,220000,2025S2,zone_median,1
MAGNAGO,MI,commercial,110000,150000,2025S2,zone_median,1
MARCALLO CON CASONE,MI,apartment,155000,195000,2025S2,zone_median,3
MARCALLO CON CASONE,MI,house,155000,190000,2025S2,zone_median,3
MARCALLO CON CASONE,MI,villa,155000,190000,2025S2,zone_median,3
MARCALLO CON CASONE,MI,commercial,85000,140000,2025S2,zone_median,3
MASATE,MI,apartment,160000,200000,2025S2,zone_median,1
MASATE,MI,house,155000,205000,2025S2,zone_median,1
